,Iteration,Fitness,FEvals,Time,State,schedule_type,schedule_init_temp,schedule_exp_const,schedule_min_temp,schedule_current_value,Temperature,max_iters,schedule_decay,seed,problem_size
17,16,25.0,25,0.0113700000802055,"[14, 23, 24, 12, 8, 23, 8, 18, 18, 6, 7, 23, 23, 8, 4, 18, 18, 6, 23, 10, 3, 0, 23, 21, 21]",geometric,0.1,,0.001,0.09998857342093725,0.1,1024,0.99,4,25
18,32,35.0,46,0.0154264000011608,"[3, 23, 24, 12, 23, 23, 8, 18, 18, 6, 18, 23, 23, 8, 4, 18, 18, 6, 23, 10, 3, 4, 23, 21, 21]",geometric,0.1,,0.001,0.09998449715171354,0.1,1024,0.99,4,25
19,64,54.0,85,0.02202130004297942,"[24, 23, 24, 23, 23, 23, 18, 18, 18, 23, 18, 23, 23, 8, 4, 18, 18, 6, 23, 14, 21, 4, 23, 21, 21]",geometric,0.1,,0.001,0.09997787030284253,0.1,1024,0.99,4,25
20,128,65.0,155,0.03385280002839863,"[24, 23, 24, 23, 23, 23, 18, 18, 18, 23, 18, 23, 23, 17, 4, 18, 18, 6, 23, 24, 24, 4, 23, 21, 23]",geometric,0.1,,0.001,0.099965982586248,0.1,1024,0.99,4,25
21,256,109.0,294,0.05856810009572655,"[24, 23, 23, 23, 23, 23, 18, 23, 18, 23, 18, 23, 23, 18, 9, 18, 18, 9, 23, 18, 24, 23, 23, 23, 23]",geometric,0.1,,0.001,0.09994115441318445,0.1,1024,0.99,4,25
22,512,149.0,557,0.1143461000174284,"[24, 23, 23, 23, 23, 23, 23, 23, 23, 23, 18, 23, 23, 23, 14, 18, 23, 24, 23, 18, 24, 23, 23, 23, 23]",geometric,0.1,,0.001,0.09988514433879198,0.1,1024,0.99,4,25
23,1024,211.0,1089,0.28332290006801486,"[13, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 13, 13, 23, 23, 23, 23]",geometric,0.1,,0.001,0.09971565599545684,0.1,1024,0.99,4,25
24,0,14.0,0,0.00027190009132027626,"[14, 23, 5, 1, 8, 23, 8, 18, 9, 7, 13, 23, 23, 8, 4, 18, 12, 6, 10, 20, 3, 0, 23, 21, 21]",exponential,0.5,0.005,0.001,0.49999932025023375,0.5,1024,,4,25
25,1,15.0,2,0.003586400067433715,"[14, 23, 5, 1, 8, 23, 8, 18, 9, 6, 13, 23, 23, 8, 4, 18, 12, 6, 10, 20, 3, 0, 23, 21, 21]",exponential,0.5,0.005,0.001,0.4999910340802201,0.5,1024,,4,25
26,2,15.0,3,0.006144599989056587,"[14, 23, 5, 1, 8, 23, 8, 18, 9, 6, 13, 23, 23, 8, 4, 18, 12, 6, 10, 20, 3, 0, 23, 21, 21]",exponential,0.5,0.005,0.001,0.49998463873600063,0.5,1024,,4,25
27,4,17.0,7,0.008957899990491569,"[14, 23, 24, 1, 8, 23, 8, 18, 18, 6, 13, 23, 23, 8, 4, 18, 12, 6, 10, 20, 3, 0, 23, 21, 21]",exponential,0.5,0.005,0.001,0.4999776057515411,0.5,1024,,4,25
28,8,17.0,13,0.011899800039827824,"[14, 23, 24, 1, 8, 23, 8, 18, 18, 6, 13, 23, 23, 1, 4, 18, 12, 6, 10, 10, 3, 0, 23, 21, 21]",exponential,0.5,0.005,0.001,0.49997025138491563,0.5,1024,,4,25
29,16,24.0,25,0.015541100059635937,"[14, 23, 24, 1, 8, 23, 8, 18, 18, 6, 7, 23, 23, 1, 4, 18, 18, 6, 23, 10, 3, 0, 23, 21, 21]",exponential,0.5,0.005,0.001,0.499961148759348,0.5,1024,,4,25
30,32,35.0,46,0.020685900002717972,"[3, 23, 24, 1, 23, 23, 8, 18, 18, 6, 18, 23, 23, 1, 4, 18, 18, 6, 23, 10, 3, 4, 23, 21, 21]",exponential,0.5,0.005,0.001,0.4999482879243164,0.5,1024,,4,25
31,64,54.0,84,0.028648999985307455,"[24, 23, 24, 23, 23, 23, 18, 18, 18, 23, 18, 23, 23, 1, 4, 18, 18, 6, 23, 14, 21, 4, 23, 21, 21]",exponential,0.5,0.005,0.001,0.4999283826295743,0.5,1024,,4,25
32,128,65.0,154,0.045632700086571276,"[24, 23, 24, 23, 23, 23, 18, 18, 18, 23, 18, 23, 23, 17, 4, 18, 18, 6, 23, 24, 24, 4, 23, 21, 23]",exponential,0.5,0.005,0.001,0.49988593126343955,0.5,1024,,4,25
33,256,109.0,293,0.07236810005269945,"[24, 23, 23, 23, 23, 23, 18, 23, 18, 23, 18, 23, 23, 18, 9, 18, 18, 9, 23, 18, 24, 23, 23, 23, 23]",exponential,0.5,0.005,0.001,0.4998191124780576,0.5,1024,,4,25
34,512,149.0,556,0.12877579999621958,"[24, 23, 23, 23, 23, 23, 23, 23, 23, 23, 18, 23, 23, 23, 14, 18, 23, 24, 23, 18, 24, 23, 23, 23, 23]",exponential,0.5,0.005,0.001,0.49967816412280974,0.5,1024,,4,25
35,1024,211.0,1088,0.301835700054653,"[13, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 13, 13, 23, 23, 23, 23]",exponential,0.5,0.005,0.001,0.49924597986846325,0.5,1024,,4,25
36,0,14.0,0,0.0002609000075608492,"[14, 23, 5, 1, 8, 23, 8, 18, 9, 7, 13, 23, 23, 8, 4, 18, 12, 6, 10, 20, 3, 0, 23, 21, 21]",geometric,0.5,,0.001,0.4999986889353688,0.5,1024,0.99,4,25
37,1,15.0,2,0.0036588000366464257,"[14, 23, 5, 1, 8, 23, 8, 18, 9, 6, 13, 23, 23, 8, 4, 18, 12, 6, 10, 20, 3, 0, 23, 21, 21]",geometric,0.5,,0.001,0.4999816142534494,0.5,1024,0.99,4,25
38,2,15.0,3,0.006878799991682172,"[14, 23, 5, 1, 8, 23, 8, 18, 9, 6, 13, 23, 23, 8, 4, 18, 12, 6, 10, 20, 3, 0, 23, 21, 21]",geometric,0.5,,0.001,0.49996543406976585,0.5,1024,0.99,4,25
39,4,17.0,7,0.010646600043401122,"[14, 23, 24, 1, 8, 23, 8, 18, 18, 6, 13, 23, 23, 8, 4, 18, 12, 6, 10, 20, 3, 0, 23, 21, 21]",geometric,0.5,,0.001,0.4999465019091828,0.5,1024,0.99,4,25
40,8,17.0,13,0.014849700033664703,"[14, 23, 24, 1, 8, 23, 8, 18, 18, 6, 13, 23, 23, 1, 4, 18, 12, 6, 10, 10, 3, 0, 23, 21, 21]",geometric,0.5,,0.001,0.4999253833318701,0.5,1024,0.99,4,25
41,16,24.0,25,0.019574500038288534,"[14, 23, 24, 1, 8, 23, 8, 18, 18, 6, 7, 23, 23, 1, 4, 18, 18, 6, 23, 10, 3, 0, 23, 21, 21]",geometric,0.5,,0.001,0.4999016445252936,0.5,1024,0.99,4,25
42,32,35.0,46,0.025232300045900047,"[3, 23, 24, 1, 23, 23, 8, 18, 18, 6, 18, 23, 23, 1, 4, 18, 18, 6, 23, 10, 3, 4, 23, 21, 21]",geometric,0.5,,0.001,0.49987321953109604,0.5,1024,0.99,4,25
43,64,54.0,84,0.0335583999985829,"[24, 23, 24, 23, 23, 23, 18, 18, 18, 23, 18, 23, 23, 1, 4, 18, 18, 6, 23, 14, 21, 4, 23, 21, 21]",geometric,0.5,,0.001,0.49983139183975844,0.5,1024,0.99,4,25
44,128,65.0,154,0.04945389996282756,"[24, 23, 24, 23, 23, 23, 18, 18, 18, 23, 18, 23, 23, 17, 4, 18, 18, 6, 23, 24, 24, 4, 23, 21, 23]",geometric,0.5,,0.001,0.499751547597107,0.5,1024,0.99,4,25
45,256,109.0,293,0.07873099995777011,"[24, 23, 23, 23, 23, 23, 18, 23, 18, 23, 18, 23, 23, 18, 9, 18, 18, 9, 23, 18, 24, 23, 23, 23, 23]",geometric,0.5,,0.001,0.4996045199911307,0.5,1024,0.99,4,25
46,512,149.0,556,0.14494110003579408,"[24, 23, 23, 23, 23, 23, 23, 23, 23, 23, 18, 23, 23, 23, 14, 18, 23, 24, 23, 18, 24, 23, 23, 23, 23]",geometric,0.5,,0.001,0.49927217687395975,0.5,1024,0.99,4,25
47,1024,211.0,1088,0.30356529995333403,"[13, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 13, 13, 23, 23, 23, 23]",geometric,0.5,,0.001,0.4984768580746228,0.5,1024,0.99,4,25
48,0,14.0,0,0.00024079997092485428,"[14, 23, 5, 1, 8, 23, 8, 18, 9, 7, 13, 23, 23, 8, 4, 18, 12, 6, 10, 20, 3, 0, 23, 21, 21]",exponential,0.75,0.005,0.001,0.7499990970006526,0.75,1024,,4,25
49,1,15.0,2,0.005606899969279766,"[14, 23, 5, 1, 8, 23, 8, 18, 9, 6, 13, 23, 23, 8, 4, 18, 12, 6, 10, 20, 3, 0, 23, 21, 21]",exponential,0.75,0.005,0.001,0.7499789744198374,0.75,1024,,4,25
50,2,15.0,3,0.011025900021195412,"[14, 23, 5, 1, 8, 23, 8, 18, 9, 6, 13, 23, 23, 8, 4, 18, 12, 6, 10, 20, 3, 0, 23, 21, 21]",exponential,0.75,0.005,0.001,0.7499586540146228,0.75,1024,,4,25
51,4,17.0,7,0.021766599966213107,"[14, 23, 24, 1, 8, 23, 8, 18, 18, 6, 13, 23, 23, 8, 4, 18, 12, 6, 10, 20, 3, 0, 23, 21, 21]",exponential,0.75,0.005,0.001,0.7499183796916988,0.75,1024,,4,25
52,8,17.0,13,0.027159499935805798,"[14, 23, 24, 1, 8, 23, 8, 18, 18, 6, 13, 23, 23, 1, 4, 18, 12, 6, 10, 10, 3, 0, 23, 21, 21]",exponential,0.75,0.005,0.001,0.7498981587902881,0.75,1024,,4,25
53,16,23.0,26,0.032877199933864176,"[14, 23, 24, 1, 8, 23, 8, 18, 18, 17, 7, 23, 23, 1, 4, 18, 18, 6, 23, 10, 3, 0, 23, 21, 21]",exponential,0.75,0.005,0.001,0.7498767206332266,0.75,1024,,4,25
54,32,34.0,47,0.042296099942177534,"[3, 23, 24, 1, 23, 23, 8, 18, 18, 17, 18, 23, 23, 1, 4, 18, 18, 6, 23, 10, 3, 4, 23, 21, 21]",exponential,0.75,0.005,0.001,0.7498414063955353,0.75,1024,,4,25
55,64,53.0,88,0.05190640001092106,"[5, 23, 12, 23, 23, 23, 18, 18, 18, 23, 18, 23, 23, 1, 4, 18, 18, 6, 23, 14, 21, 12, 23, 21, 21]",exponential,0.75,0.005,0.001,0.7498053762565962,0.75,1024,,4,25
56,128,60.0,160,0.06955809995997697,"[5, 23, 12, 23, 23, 23, 18, 18, 18, 23, 18, 23, 23, 1, 4, 18, 18, 5, 23, 8, 4, 12, 23, 5, 18]",exponential,0.75,0.005,0.001,0.749739202479229,0.75,1024,,4,25
57,256,98.0,308,0.10250729997642338,"[0, 23, 23, 23, 23, 23, 23, 23, 18, 23, 18, 23, 23, 0, 8, 18, 18, 8, 23, 8, 20, 23, 23, 23, 18]",exponential,0.75,0.005,0.001,0.7496156961183844,0.75,1024,,4,25
58,512,166.0,574,0.1632912999484688,"[23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 18, 23, 23, 23, 8, 18, 23, 18, 23, 8, 23, 23, 23, 23, 18]",exponential,0.75,0.005,0.001,0.7493879075326317,0.75,1024,,4,25
59,1024,215.0,1096,0.3281642999500036,"[23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 17, 23, 23, 20, 23, 17, 23, 23, 23, 23, 23]",exponential,0.75,0.005,0.001,0.7487703929339147,0.75,1024,,4,25
60,0,14.0,0,0.00025020004250109196,"[14, 23, 5, 1, 8, 23, 8, 18, 9, 7, 13, 23, 23, 8, 4, 18, 12, 6, 10, 20, 3, 0, 23, 21, 21]",geometric,0.75,,0.001,0.7499981140565279,0.75,1024,0.99,4,25
61,1,15.0,2,0.005513799958862364,"[14, 23, 5, 1, 8, 23, 8, 18, 9, 6, 13, 23, 23, 8, 4, 18, 12, 6, 10, 20, 3, 0, 23, 21, 21]",geometric,0.75,,0.001,0.7499584394954979,0.75,1024,0.99,4,25
62,2,15.0,3,0.010442700004205108,"[14, 23, 5, 1, 8, 23, 8, 18, 9, 6, 13, 23, 23, 8, 4, 18, 12, 6, 10, 20, 3, 0, 23, 21, 21]",geometric,0.75,,0.001,0.7499212896488072,0.75,1024,0.99,4,25
63,4,17.0,7,0.01605920004658401,"[14, 23, 24, 1, 8, 23, 8, 18, 18, 6, 13, 23, 23, 8, 4, 18, 12, 6, 10, 20, 3, 0, 23, 21, 21]",geometric,0.75,,0.001,0.7498789595027473,0.75,1024,0.99,4,25
64,8,17.0,13,0.022458999999798834,"[14, 23, 24, 1, 8, 23, 8, 18, 18, 6, 13, 23, 23, 1, 4, 18, 12, 6, 10, 10, 3, 0, 23, 21, 21]",geometric,0.75,,0.001,0.7498307287350165,0.75,1024,0.99,4,25
65,16,23.0,26,0.029121699975803494,"[14, 23, 24, 1, 8, 23, 8, 18, 18, 17, 7, 23, 23, 1, 4, 18, 18, 6, 23, 10, 3, 0, 23, 21, 21]",geometric,0.75,,0.001,0.7497805199715523,0.75,1024,0.99,4,25
66,32,34.0,47,0.03701900003943592,"[3, 23, 24, 1, 23, 23, 8, 18, 18, 17, 18, 23, 23, 1, 4, 18, 18, 6, 23, 10, 3, 4, 23, 21, 21]",geometric,0.75,,0.001,0.7497210118649402,0.75,1024,0.99,4,25
67,64,53.0,88,0.047709599952213466,"[5, 23, 12, 23, 23, 23, 18, 18, 18, 23, 18, 23, 23, 1, 4, 18, 18, 6, 23, 14, 21, 12, 23, 21, 21]",geometric,0.75,,0.001,0.7496404630781999,0.75,1024,0.99,4,25
68,128,60.0,160,0.06272060004994273,"[5, 23, 12, 23, 23, 23, 18, 18, 18, 23, 18, 23, 23, 1, 4, 18, 18, 5, 23, 8, 4, 12, 23, 5, 18]",geometric,0.75,,0.001,0.7495273766562307,0.75,1024,0.99,4,25
69,256,83.0,307,0.09387980005703866,"[5, 23, 5, 23, 23, 23, 18, 18, 18, 18, 18, 23, 23, 18, 5, 18, 18, 5, 23, 7, 6, 23, 18, 18, 18]",geometric,0.75,,0.001,0.7492926910934429,0.75,1024,0.99,4,25
70,512,101.0,576,0.15144809999037534,"[23, 18, 5, 23, 23, 23, 18, 18, 18, 18, 18, 23, 18, 18, 5, 18, 18, 5, 23, 1, 23, 23, 18, 18, 18]",geometric,0.75,,0.001,0.748859290157935,0.75,1024,0.99,4,25
71,1024,195.0,1107,0.31498559995088726,"[23, 18, 18, 18, 18, 23, 18, 18, 18, 18, 18, 23, 18, 18, 18, 18, 18, 18, 18, 18, 23, 18, 18, 18, 18]",geometric,0.75,,0.001,0.7476294708834714,0.75,1024,0.99,4,25
72,0,14.0,0,0.0002984999446198344,"[14, 23, 5, 1, 8, 23, 8, 18, 9, 7, 13, 23, 23, 8, 4, 18, 12, 6, 10, 20, 3, 0, 23, 21, 21]",exponential,1.0,0.005,0.001,0.9999985075013906,1.0,1024,,4,25
73,1,15.0,2,0.006095399963669479,"[14, 23, 5, 1, 8, 23, 8, 18, 9, 6, 13, 23, 23, 8, 4, 18, 12, 6, 10, 20, 3, 0, 23, 21, 21]",exponential,1.0,0.005,0.001,0.9999695234646007,1.0,1024,,4,25
74,2,15.0,3,0.011837700032629073,"[14, 23, 5, 1, 8, 23, 8, 18, 9, 6, 13, 23, 23, 8, 4, 18, 12, 6, 10, 20, 3, 0, 23, 21, 21]",exponential,1.0,0.005,0.001,0.9999408132514416,1.0,1024,,4,25
75,4,17.0,7,0.01867989997845143,"[14, 23, 24, 1, 8, 23, 8, 18, 18, 6, 13, 23, 23, 8, 4, 18, 12, 6, 10, 20, 3, 0, 23, 21, 21]",exponential,1.0,0.005,0.001,0.9999066048617052,1.0,1024,,4,25
76,8,17.0,13,0.025042900000698864,"[14, 23, 24, 1, 8, 23, 8, 18, 18, 6, 13, 23, 23, 1, 4, 18, 12, 6, 10, 10, 3, 0, 23, 21, 21]",exponential,1.0,0.005,0.001,0.9998747933390049,1.0,1024,,4,25
77,16,23.0,26,0.03235210001002997,"[14, 23, 24, 1, 8, 23, 8, 18, 18, 17, 7, 23, 23, 1, 4, 18, 18, 6, 23, 10, 3, 0, 23, 21, 21]",exponential,1.0,0.005,0.001,0.9998382525824742,1.0,1024,,4,25
78,32,34.0,47,0.04082240001298487,"[3, 23, 24, 1, 23, 23, 8, 18, 18, 17, 18, 23, 23, 1, 4, 18, 18, 6, 23, 10, 3, 4, 23, 21, 21]",exponential,1.0,0.005,0.001,0.9997959088293722,1.0,1024,,4,25
79,64,53.0,89,0.05288129998371005,"[5, 23, 12, 23, 23, 23, 18, 18, 18, 23, 18, 23, 23, 1, 4, 18, 18, 6, 23, 14, 21, 12, 23, 21, 21]",exponential,1.0,0.005,0.001,0.9997356284523995,1.0,1024,,4,25
80,128,60.0,161,0.07054989994503558,"[5, 23, 12, 23, 23, 23, 18, 18, 18, 23, 18, 23, 23, 1, 4, 18, 18, 5, 23, 8, 4, 12, 23, 5, 18]",exponential,1.0,0.005,0.001,0.9996473127090647,1.0,1024,,4,25
81,256,80.0,312,0.1015194000210613,"[11, 23, 24, 23, 23, 23, 18, 23, 18, 23, 18, 23, 23, 11, 20, 18, 18, 8, 23, 8, 20, 23, 23, 23, 18]",exponential,1.0,0.005,0.001,0.9994925318054573,1.0,1024,,4,25
82,512,145.0,590,0.17241200001444668,"[23, 23, 18, 23, 23, 23, 23, 23, 18, 23, 18, 23, 23, 23, 18, 18, 23, 12, 23, 18, 23, 23, 23, 23, 18]",exponential,1.0,0.005,0.001,0.9991383114668997,1.0,1024,,4,25
83,1024,217.0,1113,0.3396133999340236,"[23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 18, 23, 23, 18, 23, 18, 23, 23, 23, 23, 23]",exponential,1.0,0.005,0.001,0.9983033739004006,1.0,1024,,4,25
84,0,14.0,0,0.00026300002355128527,"[14, 23, 5, 1, 8, 23, 8, 18, 9, 7, 13, 23, 23, 8, 4, 18, 12, 6, 10, 20, 3, 0, 23, 21, 21]",geometric,1.0,,0.001,0.9999973567649272,1.0,1024,0.99,4,25
85,1,15.0,2,0.006960800033994019,"[14, 23, 5, 1, 8, 23, 8, 18, 9, 6, 13, 23, 23, 8, 4, 18, 12, 6, 10, 20, 3, 0, 23, 21, 21]",geometric,1.0,,0.001,0.9999300440688795,1.0,1024,0.99,4,25
86,2,15.0,3,0.01524430001154542,"[14, 23, 5, 1, 8, 23, 8, 18, 9, 6, 13, 23, 23, 8, 4, 18, 12, 6, 10, 20, 3, 0, 23, 21, 21]",geometric,1.0,,0.001,0.9998468014011365,1.0,1024,0.99,4,25
87,4,17.0,7,0.025217900052666664,"[14, 23, 24, 1, 8, 23, 8, 18, 18, 6, 13, 23, 23, 8, 4, 18, 12, 6, 10, 20, 3, 0, 23, 21, 21]",geometric,1.0,,0.001,0.9997465837502743,1.0,1024,0.99,4,25
88,8,17.0,13,0.03493890003301203,"[14, 23, 24, 1, 8, 23, 8, 18, 18, 6, 13, 23, 23, 1, 4, 18, 12, 6, 10, 10, 3, 0, 23, 21, 21]",geometric,1.0,,0.001,0.9996489139654471,1.0,1024,0.99,4,25
89,16,23.0,26,0.04376530006993562,"[14, 23, 24, 1, 8, 23, 8, 18, 18, 17, 7, 23, 23, 1, 4, 18, 18, 6, 23, 10, 3, 0, 23, 21, 21]",geometric,1.0,,0.001,0.9995602407580207,1.0,1024,0.99,4,25
90,32,34.0,47,0.05346219998318702,"[3, 23, 24, 1, 23, 23, 8, 18, 18, 17, 18, 23, 23, 1, 4, 18, 18, 6, 23, 10, 3, 4, 23, 21, 21]",geometric,1.0,,0.001,0.9994628312615162,1.0,1024,0.99,4,25
91,64,53.0,88,0.06583009997848421,"[5, 23, 12, 23, 23, 23, 18, 18, 18, 23, 18, 23, 23, 1, 4, 18, 18, 6, 23, 14, 21, 12, 23, 21, 21]",geometric,1.0,,0.001,0.9993386042046348,1.0,1024,0.99,4,25
92,128,60.0,160,0.08360060001723468,"[5, 23, 12, 23, 23, 23, 18, 18, 18, 23, 18, 23, 23, 1, 4, 18, 18, 5, 23, 8, 4, 12, 23, 5, 18]",geometric,1.0,,0.001,0.9991601387733071,1.0,1024,0.99,4,25
93,256,83.0,307,0.1135008999845013,"[5, 23, 5, 23, 23, 23, 18, 18, 18, 18, 18, 23, 23, 18, 5, 18, 18, 5, 23, 7, 6, 23, 18, 18, 18]",geometric,1.0,,0.001,0.9988599282116863,1.0,1024,0.99,4,25
94,512,101.0,576,0.17648250004276633,"[23, 18, 5, 23, 23, 23, 18, 18, 18, 18, 18, 23, 18, 18, 5, 18, 18, 5, 23, 1, 23, 23, 18, 18, 18]",geometric,1.0,,0.001,0.9982278636934302,1.0,1024,0.99,4,25
95,1024,195.0,1107,0.33719570003449917,"[23, 18, 18, 18, 18, 23, 18, 18, 18, 18, 18, 23, 18, 18, 18, 18, 18, 18, 18, 18, 23, 18, 18, 18, 18]",geometric,1.0,,0.001,0.9966168059082853,1.0,1024,0.99,4,25
96,0,14.0,0,0.0002503999276086688,"[14, 23, 5, 1, 8, 23, 8, 18, 9, 7, 13, 23, 23, 8, 4, 18, 12, 6, 10, 20, 3, 0, 23, 21, 21]",exponential,2.0,0.005,0.001,1.9999974960022915,2.0,1024,,4,25
97,1,15.0,2,0.008504799916408956,"[14, 23, 5, 1, 8, 23, 8, 18, 9, 6, 13, 23, 23, 8, 4, 18, 12, 6, 10, 20, 3, 0, 23, 21, 21]",exponential,2.0,0.005,0.001,1.9999149538091008,2.0,1024,,4,25
98,2,15.0,3,0.01674789993558079,"[14, 23, 5, 1, 8, 23, 8, 18, 9, 6, 13, 23, 23, 8, 4, 18, 12, 6, 10, 20, 3, 0, 23, 21, 21]",exponential,2.0,0.005,0.001,1.9998325280127522,2.0,1024,,4,25
99,4,17.0,7,0.027109300019219518,"[14, 23, 24, 1, 8, 23, 8, 18, 18, 6, 13, 23, 23, 8, 4, 18, 12, 6, 10, 20, 3, 0, 23, 21, 21]",exponential,2.0,0.005,0.001,1.9997289253718313,2.0,1024,,4,25
100,8,17.0,13,0.040694399969652295,"[14, 23, 24, 1, 8, 23, 8, 18, 18, 6, 13, 23, 23, 1, 4, 18, 12, 6, 10, 10, 3, 0, 23, 21, 21]",exponential,2.0,0.005,0.001,1.9995930973983504,2.0,1024,,4,25
101,16,22.0,27,0.055437800008803606,"[14, 23, 24, 12, 8, 23, 8, 18, 18, 17, 7, 23, 23, 1, 4, 18, 18, 6, 23, 10, 3, 0, 23, 21, 21]",exponential,2.0,0.005,0.001,1.999445698826555,2.0,1024,,4,25
102,32,24.0,50,0.07614130002912134,"[3, 23, 24, 12, 23, 8, 8, 18, 18, 17, 18, 23, 23, 1, 4, 18, 18, 6, 23, 10, 3, 4, 6, 21, 21]",exponential,2.0,0.005,0.001,1.999238731918757,2.0,1024,,4,25
103,64,27.0,99,0.09610379999503493,"[5, 23, 12, 23, 23, 10, 18, 9, 3, 23, 18, 23, 23, 1, 4, 18, 18, 6, 23, 14, 21, 2, 9, 21, 17]",exponential,2.0,0.005,0.001,1.9990391928615798,2.0,1024,,4,25
104,128,57.0,182,0.11987679998856038,"[5, 23, 12, 23, 23, 23, 18, 12, 18, 23, 18, 23, 23, 17, 11, 18, 18, 6, 23, 16, 18, 11, 18, 5, 18]",exponential,2.0,0.005,0.001,1.998801591189526,2.0,1024,,4,25
105,256,78.0,340,0.15862010000273585,"[11, 23, 20, 23, 23, 23, 18, 23, 18, 18, 18, 23, 23, 18, 20, 18, 18, 7, 23, 7, 18, 11, 23, 23, 18]",exponential,2.0,0.005,0.001,1.9984144278421199,2.0,1024,,4,25
106,512,127.0,634,0.22958409995771945,"[23, 23, 18, 23, 23, 23, 23, 23, 23, 18, 23, 23, 23, 18, 15, 18, 23, 7, 23, 18, 23, 15, 23, 23, 18]",exponential,2.0,0.005,0.001,1.9977054762178281,2.0,1024,,4,25
107,1024,211.0,1161,0.41605699993669987,"[23, 23, 23, 23, 23, 23, 23, 23, 23, 18, 23, 23, 23, 23, 23, 23, 23, 18, 23, 18, 23, 23, 23, 23, 23]",exponential,2.0,0.005,0.001,1.9958437545870025,2.0,1024,,4,25
108,0,14.0,0,0.00026320002507418394,"[14, 23, 5, 1, 8, 23, 8, 18, 9, 7, 13, 23, 23, 8, 4, 18, 12, 6, 10, 20, 3, 0, 23, 21, 21]",geometric,2.0,,0.001,1.9999947095097002,2.0,1024,0.99,4,25
109,1,15.0,2,0.008447600062936544,"[14, 23, 5, 1, 8, 23, 8, 18, 9, 6, 13, 23, 23, 8, 4, 18, 12, 6, 10, 20, 3, 0, 23, 21, 21]",geometric,2.0,,0.001,1.9998302047724357,2.0,1024,0.99,4,25
110,2,15.0,3,0.017425900092348456,"[14, 23, 5, 1, 8, 23, 8, 18, 9, 6, 13, 23, 23, 8, 4, 18, 12, 6, 10, 20, 3, 0, 23, 21, 21]",geometric,2.0,,0.001,1.9996497583739246,2.0,1024,0.99,4,25
111,4,17.0,7,0.025729999993927777,"[14, 23, 24, 1, 8, 23, 8, 18, 18, 6, 13, 23, 23, 8, 4, 18, 12, 6, 10, 20, 3, 0, 23, 21, 21]",geometric,2.0,,0.001,1.9994828765827841,2.0,1024,0.99,4,25
112,8,17.0,13,0.03617500001564622,"[14, 23, 24, 1, 8, 23, 8, 18, 18, 6, 13, 23, 23, 1, 4, 18, 12, 6, 10, 10, 3, 0, 23, 21, 21]",geometric,2.0,,0.001,1.9992729903684658,2.0,1024,0.99,4,25
113,16,22.0,27,0.046721799997612834,"[14, 23, 24, 12, 8, 23, 8, 18, 18, 17, 7, 23, 23, 1, 4, 18, 18, 6, 23, 10, 3, 0, 23, 21, 21]",geometric,2.0,,0.001,1.999061080897959,2.0,1024,0.99,4,25
114,32,33.0,48,0.0575366000412032,"[3, 23, 24, 12, 23, 23, 8, 18, 18, 17, 18, 23, 23, 1, 4, 18, 18, 6, 23, 10, 3, 4, 23, 21, 21]",geometric,2.0,,0.001,1.9988438100141086,2.0,1024,0.99,4,25
115,64,43.0,94,0.07239260000642389,"[5, 23, 12, 23, 23, 23, 18, 9, 3, 23, 18, 23, 23, 1, 4, 18, 18, 6, 23, 14, 21, 2, 23, 21, 21]",geometric,2.0,,0.001,1.9985453893429186,2.0,1024,0.99,4,25
116,128,58.0,173,0.09312089998275042,"[8, 23, 12, 23, 23, 23, 18, 12, 18, 23, 18, 23, 23, 17, 11, 18, 18, 6, 23, 16, 18, 12, 23, 21, 18]",geometric,2.0,,0.001,1.9981290829891203,2.0,1024,0.99,4,25
117,256,76.0,320,0.12603490008041263,"[17, 23, 12, 23, 23, 23, 18, 23, 18, 23, 18, 23, 23, 6, 20, 18, 18, 6, 23, 17, 18, 6, 23, 23, 18]",geometric,2.0,,0.001,1.9974682176839451,2.0,1024,0.99,4,25
118,512,156.0,612,0.19253720005508512,"[23, 23, 18, 23, 23, 23, 23, 23, 23, 23, 18, 23, 23, 23, 19, 18, 23, 18, 23, 18, 23, 23, 23, 23, 18]",geometric,2.0,,0.001,1.9961336150070574,2.0,1024,0.99,4,25
119,1024,215.0,1144,0.3608788000419736,"[23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 7, 23, 23, 18, 23, 7, 23, 23, 23, 23, 23]",geometric,2.0,,0.001,1.9927592326139152,2.0,1024,0.99,4,25
120,0,14.0,0,0.00024369999300688505,"[14, 23, 5, 1, 8, 23, 8, 18, 9, 7, 13, 23, 23, 8, 4, 18, 12, 6, 10, 20, 3, 0, 23, 21, 21]",exponential,5.0,0.005,0.001,4.999993907503887,5.0,1024,,4,25
