,Iteration,Fitness,FEvals,Time,State,Restarts,max_iters,current_restart,seed
4,8,10.0,10,0.006635400000959635,"[5, 11, 12, 8, 9, 11, 5, 15, 0, 16, 1, 12, 7, 13, 28, 6, 25, 18, 20, 5, 18, 20, 14, 23, 10, 28, 29, 14, 18, 4]",1,1024,0,1
5,16,7.0,21,0.00961269997060299,"[5, 11, 12, 8, 9, 11, 5, 15, 0, 16, 1, 12, 7, 13, 28, 6, 25, 8, 20, 5, 18, 17, 14, 23, 10, 3, 29, 14, 18, 4]",1,1024,0,1
6,32,7.0,37,0.014189600013196468,"[5, 11, 12, 8, 9, 11, 5, 15, 0, 16, 1, 12, 7, 13, 28, 6, 25, 8, 20, 5, 18, 17, 14, 23, 10, 3, 29, 14, 18, 4]",1,1024,0,1
7,64,3.0,73,0.02181060001021251,"[5, 11, 12, 8, 9, 11, 21, 15, 0, 16, 1, 12, 7, 13, 28, 6, 25, 8, 20, 5, 18, 17, 14, 23, 10, 3, 29, 22, 10, 4]",1,1024,0,1
8,128,2.0,138,0.03557000000728294,"[5, 11, 10, 8, 9, 11, 21, 15, 0, 16, 1, 12, 7, 13, 28, 6, 25, 8, 20, 5, 18, 17, 14, 23, 10, 3, 29, 22, 10, 4]",1,1024,0,1
9,256,1.0,267,0.06738740002037957,"[5, 11, 10, 8, 9, 11, 21, 15, 0, 16, 1, 12, 7, 13, 28, 6, 25, 24, 20, 5, 18, 17, 14, 23, 10, 3, 29, 22, 10, 4]",1,1024,0,1
10,512,0.0,323,0.08436579996487126,"[5, 11, 10, 8, 9, 27, 21, 15, 0, 16, 1, 12, 7, 13, 28, 6, 25, 24, 20, 5, 18, 17, 14, 23, 10, 3, 29, 22, 10, 4]",1,1024,0,1
11,1024,0.0,323,0.08436579996487126,"[5, 11, 10, 8, 9, 27, 21, 15, 0, 16, 1, 12, 7, 13, 28, 6, 25, 24, 20, 5, 18, 17, 14, 23, 10, 3, 29, 22, 10, 4]",1,1024,0,1
0,0,15.0,0,0.0005240999744273722,"[8, 15, 13, 8, 22, 11, 18, 11, 8, 7, 2, 17, 11, 21, 15, 26, 20, 28, 20, 5, 7, 3, 6, 4, 10, 11, 19, 7, 6, 10]",1,1024,0,2
1,1,14.0,2,0.0018202000064775348,"[8, 27, 13, 8, 22, 11, 18, 11, 8, 7, 2, 17, 11, 21, 15, 26, 20, 28, 20, 5, 7, 3, 6, 4, 10, 11, 19, 7, 6, 10]",1,1024,0,2
2,2,14.0,3,0.0032763999770395458,"[8, 27, 13, 8, 22, 11, 18, 11, 8, 7, 2, 17, 11, 21, 15, 26, 20, 28, 20, 5, 7, 3, 6, 4, 10, 11, 19, 7, 6, 10]",1,1024,0,2
3,4,11.0,6,0.005697200016584247,"[8, 27, 13, 8, 22, 25, 18, 11, 8, 7, 2, 17, 11, 21, 15, 26, 20, 28, 20, 5, 7, 3, 6, 4, 10, 11, 19, 7, 6, 10]",1,1024,0,2
4,8,10.0,11,0.00861999997869134,"[8, 27, 13, 8, 22, 25, 18, 11, 8, 7, 2, 17, 11, 21, 15, 26, 20, 28, 20, 5, 7, 3, 6, 4, 10, 2, 19, 7, 6, 10]",1,1024,0,2
5,16,6.0,21,0.011317699973005801,"[8, 27, 13, 8, 22, 25, 18, 11, 24, 14, 2, 17, 11, 21, 15, 26, 20, 28, 20, 5, 7, 3, 6, 4, 10, 2, 19, 7, 6, 10]",1,1024,0,2
6,32,4.0,39,0.015532099991105497,"[12, 27, 13, 8, 22, 25, 18, 11, 24, 14, 2, 17, 11, 21, 15, 26, 20, 28, 20, 5, 7, 3, 6, 4, 10, 2, 19, 7, 10, 10]",1,1024,0,2
7,64,2.0,73,0.024853300012182444,"[12, 27, 13, 8, 22, 25, 18, 11, 24, 14, 2, 17, 11, 21, 15, 26, 20, 28, 9, 5, 7, 3, 6, 4, 10, 19, 19, 7, 10, 10]",1,1024,0,2
8,128,1.0,138,0.03933960001450032,"[12, 27, 13, 8, 22, 25, 18, 11, 24, 14, 2, 17, 15, 21, 15, 26, 20, 28, 9, 5, 7, 3, 6, 4, 10, 19, 19, 7, 10, 10]",1,1024,0,2
9,256,0.0,151,0.044509699975606054,"[12, 27, 13, 8, 22, 25, 18, 11, 24, 14, 2, 17, 15, 21, 15, 26, 20, 28, 9, 5, 7, 3, 6, 4, 10, 19, 19, 16, 10, 10]",1,1024,0,2
10,512,0.0,151,0.044509699975606054,"[12, 27, 13, 8, 22, 25, 18, 11, 24, 14, 2, 17, 15, 21, 15, 26, 20, 28, 9, 5, 7, 3, 6, 4, 10, 19, 19, 16, 10, 10]",1,1024,0,2
11,1024,0.0,151,0.044509699975606054,"[12, 27, 13, 8, 22, 25, 18, 11, 24, 14, 2, 17, 15, 21, 15, 26, 20, 28, 9, 5, 7, 3, 6, 4, 10, 19, 19, 16, 10, 10]",1,1024,0,2
0,0,6.0,0,0.00039900001138448715,"[10, 24, 25, 3, 24, 8, 0, 21, 29, 19, 10, 11, 25, 9, 10, 21, 23, 6, 0, 20, 12, 29, 7, 14, 24, 26, 17, 26, 22, 2]",1,1024,0,3
1,1,6.0,1,0.0014951000339351594,"[10, 24, 25, 3, 24, 8, 0, 21, 29, 19, 10, 11, 25, 9, 10, 21, 23, 6, 0, 20, 12, 29, 7, 14, 24, 26, 17, 26, 22, 2]",1,1024,0,3
2,2,6.0,2,0.0024142999900504947,"[10, 24, 25, 3, 24, 8, 0, 21, 29, 19, 10, 11, 25, 9, 10, 21, 23, 6, 0, 20, 12, 29, 7, 14, 24, 26, 17, 26, 22, 2]",1,1024,0,3
3,4,6.0,4,0.0034835999831557274,"[10, 24, 25, 3, 24, 8, 0, 21, 29, 19, 10, 11, 25, 9, 10, 21, 23, 6, 0, 20, 12, 29, 7, 14, 24, 26, 17, 26, 22, 2]",1,1024,0,3
4,8,6.0,8,0.00481820001732558,"[10, 24, 25, 3, 24, 8, 0, 21, 29, 19, 10, 11, 25, 9, 10, 21, 23, 6, 0, 20, 12, 29, 7, 14, 24, 26, 17, 26, 22, 2]",1,1024,0,3
5,16,5.0,17,0.008677100006025285,"[10, 24, 25, 3, 24, 8, 0, 21, 29, 19, 10, 11, 25, 9, 10, 21, 23, 6, 0, 20, 12, 29, 7, 14, 24, 26, 17, 15, 22, 2]",1,1024,0,3
6,32,4.0,34,0.014957899984437972,"[10, 24, 25, 3, 24, 8, 0, 5, 29, 19, 10, 11, 25, 9, 10, 21, 23, 6, 0, 20, 12, 29, 7, 14, 24, 26, 17, 15, 22, 2]",1,1024,0,3
7,64,2.0,68,0.022985099989455193,"[10, 24, 25, 3, 27, 8, 0, 5, 29, 19, 10, 11, 28, 9, 10, 21, 23, 6, 0, 20, 12, 29, 7, 14, 24, 26, 17, 15, 22, 2]",1,1024,0,3
8,128,2.0,132,0.03709340002387762,"[10, 24, 25, 3, 27, 8, 0, 5, 29, 19, 10, 11, 28, 9, 10, 21, 23, 6, 0, 20, 12, 29, 7, 14, 24, 26, 17, 15, 22, 2]",1,1024,0,3
9,256,0.0,168,0.04599970002891496,"[10, 24, 25, 3, 27, 8, 0, 5, 29, 19, 10, 11, 28, 9, 27, 21, 23, 6, 0, 20, 12, 4, 7, 14, 24, 26, 17, 15, 22, 2]",1,1024,0,3
10,512,0.0,168,0.04599970002891496,"[10, 24, 25, 3, 27, 8, 0, 5, 29, 19, 10, 11, 28, 9, 27, 21, 23, 6, 0, 20, 12, 4, 7, 14, 24, 26, 17, 15, 22, 2]",1,1024,0,3
11,1024,0.0,168,0.04599970002891496,"[10, 24, 25, 3, 27, 8, 0, 5, 29, 19, 10, 11, 28, 9, 27, 21, 23, 6, 0, 20, 12, 4, 7, 14, 24, 26, 17, 15, 22, 2]",1,1024,0,3
0,0,12.0,0,0.00033469998743385077,"[26, 14, 23, 5, 1, 8, 23, 8, 18, 9, 26, 28, 7, 13, 23, 23, 25, 8, 4, 18, 12, 6, 10, 20, 3, 0, 23, 21, 21, 9]",1,1024,0,4
1,1,9.0,2,0.0014400999643839896,"[26, 14, 23, 5, 1, 8, 6, 8, 18, 9, 26, 28, 7, 13, 23, 23, 25, 8, 4, 18, 12, 6, 10, 20, 3, 0, 23, 21, 21, 9]",1,1024,0,4
2,2,9.0,3,0.0022683999850414693,"[26, 14, 23, 5, 1, 8, 6, 8, 18, 9, 26, 28, 7, 13, 23, 23, 25, 8, 4, 18, 12, 6, 10, 20, 3, 0, 23, 21, 21, 9]",1,1024,0,4
3,4,8.0,6,0.0035678999847732484,"[26, 14, 23, 5, 1, 8, 6, 8, 17, 9, 26, 28, 7, 13, 23, 23, 25, 8, 4, 18, 12, 6, 10, 20, 3, 0, 23, 21, 21, 9]",1,1024,0,4
4,8,7.0,11,0.0051598999998532236,"[26, 14, 27, 5, 1, 8, 6, 8, 17, 9, 26, 28, 7, 13, 23, 23, 25, 8, 4, 18, 12, 6, 10, 20, 3, 0, 23, 21, 21, 9]",1,1024,0,4
5,16,7.0,19,0.007664099975954741,"[26, 14, 27, 5, 1, 8, 6, 8, 17, 9, 26, 28, 7, 13, 23, 23, 25, 8, 4, 18, 12, 6, 10, 20, 3, 0, 23, 21, 21, 9]",1,1024,0,4
6,32,4.0,38,0.013038299977779388,"[26, 14, 27, 5, 1, 8, 6, 14, 17, 19, 26, 28, 7, 13, 23, 23, 25, 8, 4, 18, 12, 6, 10, 20, 3, 0, 23, 16, 21, 9]",1,1024,0,4
7,64,2.0,72,0.020321099960710853,"[26, 14, 27, 5, 1, 8, 6, 14, 17, 19, 26, 28, 7, 13, 23, 23, 25, 15, 4, 18, 12, 6, 10, 20, 3, 0, 22, 16, 21, 9]",1,1024,0,4
8,128,0.0,121,0.03138309996575117,"[26, 3, 27, 5, 1, 8, 6, 14, 17, 19, 26, 28, 7, 13, 23, 23, 25, 15, 4, 18, 12, 2, 10, 20, 3, 0, 22, 16, 21, 9]",1,1024,0,4
9,256,0.0,121,0.03138309996575117,"[26, 3, 27, 5, 1, 8, 6, 14, 17, 19, 26, 28, 7, 13, 23, 23, 25, 15, 4, 18, 12, 2, 10, 20, 3, 0, 22, 16, 21, 9]",1,1024,0,4
10,512,0.0,121,0.03138309996575117,"[26, 3, 27, 5, 1, 8, 6, 14, 17, 19, 26, 28, 7, 13, 23, 23, 25, 15, 4, 18, 12, 2, 10, 20, 3, 0, 22, 16, 21, 9]",1,1024,0,4
11,1024,0.0,121,0.03138309996575117,"[26, 3, 27, 5, 1, 8, 6, 14, 17, 19, 26, 28, 7, 13, 23, 23, 25, 15, 4, 18, 12, 2, 10, 20, 3, 0, 22, 16, 21, 9]",1,1024,0,4
0,0,14.0,0,0.00033760000951588154,"[3, 14, 15, 29, 6, 22, 16, 9, 8, 4, 7, 27, 16, 16, 7, 12, 15, 17, 21, 7, 16, 27, 12, 13, 11, 1, 15, 20, 22, 29]",1,1024,0,5
1,1,14.0,1,0.0011899999808520079,"[3, 14, 15, 29, 6, 22, 16, 9, 8, 4, 7, 27, 16, 16, 7, 12, 15, 17, 21, 7, 16, 27, 12, 13, 11, 1, 15, 20, 22, 29]",1,1024,0,5
2,2,14.0,2,0.0020752999698743224,"[3, 14, 15, 29, 6, 22, 16, 9, 8, 4, 7, 27, 16, 16, 7, 12, 15, 17, 21, 7, 16, 27, 12, 13, 11, 1, 15, 20, 22, 29]",1,1024,0,5
3,4,14.0,4,0.003286499995738268,"[3, 14, 15, 29, 6, 22, 16, 9, 8, 4, 7, 27, 16, 16, 7, 12, 15, 17, 21, 7, 16, 27, 12, 13, 11, 1, 15, 20, 22, 29]",1,1024,0,5
4,8,11.0,10,0.005422099959105253,"[3, 14, 15, 29, 6, 22, 16, 9, 8, 4, 7, 27, 16, 16, 5, 12, 15, 17, 21, 7, 16, 27, 12, 13, 11, 1, 0, 20, 22, 29]",1,1024,0,5
5,16,10.0,19,0.00838750001275912,"[3, 14, 15, 29, 6, 22, 16, 9, 8, 4, 7, 27, 16, 16, 5, 12, 15, 17, 21, 19, 16, 27, 12, 13, 11, 1, 0, 20, 22, 29]",1,1024,0,5
6,32,5.0,39,0.013275399978738278,"[3, 14, 15, 28, 6, 2, 16, 9, 8, 4, 7, 11, 13, 16, 5, 12, 15, 17, 21, 19, 16, 27, 12, 13, 11, 1, 0, 20, 22, 29]",1,1024,0,5
7,64,3.0,73,0.021283699956256896,"[3, 14, 15, 28, 6, 2, 3, 9, 8, 4, 7, 11, 13, 16, 5, 19, 15, 17, 21, 19, 16, 27, 12, 13, 11, 1, 0, 20, 22, 29]",1,1024,0,5
8,128,2.0,138,0.04174309998052195,"[3, 14, 15, 28, 6, 2, 10, 9, 8, 4, 7, 11, 13, 16, 5, 19, 15, 17, 21, 19, 16, 27, 12, 13, 11, 1, 0, 20, 22, 29]",1,1024,0,5
9,256,0.0,223,0.0668559999903664,"[3, 14, 23, 28, 6, 2, 10, 9, 8, 4, 7, 11, 26, 16, 5, 19, 15, 17, 21, 19, 16, 27, 12, 13, 11, 1, 0, 20, 22, 29]",1,1024,0,5
10,512,0.0,223,0.0668559999903664,"[3, 14, 23, 28, 6, 2, 10, 9, 8, 4, 7, 11, 26, 16, 5, 19, 15, 17, 21, 19, 16, 27, 12, 13, 11, 1, 0, 20, 22, 29]",1,1024,0,5
11,1024,0.0,223,0.0668559999903664,"[3, 14, 23, 28, 6, 2, 10, 9, 8, 4, 7, 11, 26, 16, 5, 19, 15, 17, 21, 19, 16, 27, 12, 13, 11, 1, 0, 20, 22, 29]",1,1024,0,5
0,0,13.0,0,0.00049029994988814,"[9, 29, 4, 15, 0, 17, 27, 28, 25, 29, 16, 29, 17, 26, 8, 9, 0, 10, 8, 22, 4, 19, 16, 4, 15, 11, 22, 24, 11, 26]",1,1024,0,10
1,1,13.0,1,0.0022330000065267086,"[9, 29, 4, 15, 0, 17, 27, 28, 25, 29, 16, 29, 17, 26, 8, 9, 0, 10, 8, 22, 4, 19, 16, 4, 15, 11, 22, 24, 11, 26]",1,1024,0,10
2,2,13.0,2,0.003508299996610731,"[9, 29, 4, 15, 0, 17, 27, 28, 25, 29, 16, 29, 17, 26, 8, 9, 0, 10, 8, 22, 4, 19, 16, 4, 15, 11, 22, 24, 11, 26]",1,1024,0,10
3,4,12.0,5,0.0049848000053316355,"[9, 29, 4, 15, 0, 17, 27, 28, 25, 29, 16, 29, 17, 26, 8, 9, 0, 10, 8, 22, 4, 19, 13, 4, 15, 11, 22, 24, 11, 26]",1,1024,0,10
4,8,11.0,10,0.006539399968460202,"[9, 29, 4, 15, 0, 17, 27, 28, 25, 29, 16, 29, 17, 26, 8, 9, 0, 10, 8, 26, 4, 19, 13, 4, 15, 11, 22, 24, 11, 26]",1,1024,0,10
5,16,10.0,19,0.008565499971155077,"[9, 29, 4, 15, 0, 17, 27, 28, 25, 29, 16, 29, 1, 26, 8, 9, 0, 10, 8, 26, 4, 19, 13, 4, 15, 11, 22, 24, 11, 26]",1,1024,0,10
6,32,4.0,41,0.013453299994580448,"[9, 20, 9, 15, 0, 17, 27, 28, 25, 29, 16, 17, 1, 26, 8, 19, 23, 10, 8, 26, 4, 19, 13, 4, 12, 11, 22, 24, 11, 26]",1,1024,0,10
7,64,1.0,76,0.020473299955483526,"[9, 20, 9, 15, 0, 17, 27, 28, 25, 29, 16, 16, 1, 26, 8, 19, 23, 10, 8, 26, 4, 19, 13, 3, 12, 18, 22, 24, 11, 26]",1,1024,0,10
8,128,0.0,78,0.022064999968279153,"[21, 20, 9, 15, 0, 17, 27, 28, 25, 29, 16, 16, 1, 26, 8, 19, 23, 10, 8, 26, 4, 19, 13, 3, 12, 18, 22, 24, 11, 26]",1,1024,0,10
9,256,0.0,78,0.022064999968279153,"[21, 20, 9, 15, 0, 17, 27, 28, 25, 29, 16, 16, 1, 26, 8, 19, 23, 10, 8, 26, 4, 19, 13, 3, 12, 18, 22, 24, 11, 26]",1,1024,0,10
10,512,0.0,78,0.022064999968279153,"[21, 20, 9, 15, 0, 17, 27, 28, 25, 29, 16, 16, 1, 26, 8, 19, 23, 10, 8, 26, 4, 19, 13, 3, 12, 18, 22, 24, 11, 26]",1,1024,0,10
11,1024,0.0,78,0.022064999968279153,"[21, 20, 9, 15, 0, 17, 27, 28, 25, 29, 16, 16, 1, 26, 8, 19, 23, 10, 8, 26, 4, 19, 13, 3, 12, 18, 22, 24, 11, 26]",1,1024,0,10
0,0,7.0,0,0.0004469000268727541,"[12, 8, 9, 11, 5, 15, 0, 16, 1, 12, 7, 6, 25, 20, 18, 20, 11, 28, 29, 14, 4, 23, 23, 30, 32, 22, 13, 9, 7, 22, 1, 0, 17, 8, 24]",1,1024,0,1
1,1,7.0,1,0.0013951000291854143,"[12, 8, 9, 11, 5, 15, 0, 16, 1, 12, 7, 6, 25, 20, 18, 20, 11, 28, 29, 14, 4, 23, 23, 30, 32, 22, 13, 9, 7, 22, 1, 0, 17, 8, 24]",1,1024,0,1
2,2,7.0,2,0.0022072999854572117,"[12, 8, 9, 11, 5, 15, 0, 16, 1, 12, 7, 6, 25, 20, 18, 20, 11, 28, 29, 14, 4, 23, 23, 30, 32, 22, 13, 9, 7, 22, 1, 0, 17, 8, 24]",1,1024,0,1
3,4,6.0,5,0.004003999987617135,"[12, 8, 9, 11, 5, 15, 0, 16, 1, 12, 7, 6, 25, 20, 18, 20, 11, 28, 29, 14, 4, 3, 23, 30, 32, 22, 13, 9, 7, 22, 1, 0, 17, 8, 24]",1,1024,0,1
4,8,5.0,10,0.006206599995493889,"[12, 8, 9, 11, 5, 15, 0, 16, 1, 12, 7, 6, 25, 20, 18, 20, 19, 28, 29, 14, 4, 3, 23, 30, 32, 22, 13, 9, 7, 22, 1, 0, 17, 8, 24]",1,1024,0,1
5,16,5.0,18,0.00866460002725944,"[12, 8, 9, 11, 5, 15, 0, 16, 1, 12, 7, 6, 25, 20, 18, 20, 19, 28, 29, 14, 4, 3, 23, 30, 32, 22, 13, 9, 7, 22, 1, 0, 17, 8, 24]",1,1024,0,1
6,32,4.0,35,0.012921400018967688,"[12, 8, 13, 11, 5, 15, 0, 16, 1, 12, 7, 6, 25, 20, 18, 20, 19, 28, 29, 14, 4, 3, 23, 30, 32, 22, 13, 9, 7, 22, 1, 0, 17, 8, 24]",1,1024,0,1
7,64,1.0,70,0.021288199990522116,"[12, 8, 13, 11, 5, 15, 14, 16, 1, 2, 7, 6, 25, 20, 18, 20, 19, 28, 29, 14, 4, 3, 23, 30, 32, 21, 13, 9, 7, 22, 1, 0, 17, 8, 24]",1,1024,0,1
8,128,0.0,80,0.024716600019019097,"[12, 8, 13, 11, 5, 15, 14, 16, 33, 2, 7, 6, 25, 20, 18, 20, 19, 28, 29, 14, 4, 3, 23, 30, 32, 21, 13, 9, 7, 22, 1, 0, 17, 8, 24]",1,1024,0,1
9,256,0.0,80,0.024716600019019097,"[12, 8, 13, 11, 5, 15, 14, 16, 33, 2, 7, 6, 25, 20, 18, 20, 19, 28, 29, 14, 4, 3, 23, 30, 32, 21, 13, 9, 7, 22, 1, 0, 17, 8, 24]",1,1024,0,1
10,512,0.0,80,0.024716600019019097,"[12, 8, 13, 11, 5, 15, 14, 16, 33, 2, 7, 6, 25, 20, 18, 20, 19, 28, 29, 14, 4, 3, 23, 30, 32, 21, 13, 9, 7, 22, 1, 0, 17, 8, 24]",1,1024,0,1
11,1024,0.0,80,0.024716600019019097,"[12, 8, 13, 11, 5, 15, 14, 16, 33, 2, 7, 6, 25, 20, 18, 20, 19, 28, 29, 14, 4, 3, 23, 30, 32, 21, 13, 9, 7, 22, 1, 0, 17, 8, 24]",1,1024,0,1
0,0,12.0,0,0.0004040999920107424,"[15, 8, 22, 18, 11, 7, 34, 31, 11, 21, 31, 26, 20, 3, 4, 33, 3, 5, 24, 4, 6, 31, 19, 31, 2, 16, 12, 4, 26, 15, 8, 15, 8, 17, 22]",1,1024,0,2
1,1,12.0,1,0.001274599984753877,"[15, 8, 22, 18, 11, 7, 34, 31, 11, 21, 31, 26, 20, 3, 4, 33, 3, 5, 24, 4, 6, 31, 19, 31, 2, 16, 12, 4, 26, 15, 8, 15, 8, 17, 22]",1,1024,0,2
2,2,12.0,2,0.0021523000323213637,"[15, 8, 22, 18, 11, 7, 34, 31, 11, 21, 31, 26, 20, 3, 4, 33, 3, 5, 24, 4, 6, 31, 19, 31, 2, 16, 12, 4, 26, 15, 8, 15, 8, 17, 22]",1,1024,0,2
3,4,9.0,6,0.0035161999985575676,"[15, 8, 22, 18, 11, 7, 34, 31, 13, 21, 31, 26, 20, 3, 4, 33, 3, 5, 24, 4, 6, 31, 19, 31, 2, 16, 12, 4, 26, 15, 8, 15, 27, 17, 22]",1,1024,0,2
4,8,7.0,11,0.0052628000266849995,"[15, 8, 22, 18, 11, 7, 34, 31, 13, 21, 9, 26, 20, 3, 4, 33, 3, 5, 24, 4, 6, 31, 19, 31, 2, 16, 12, 4, 26, 15, 8, 15, 27, 17, 22]",1,1024,0,2
5,16,7.0,19,0.008025499992072582,"[15, 8, 22, 18, 11, 7, 34, 31, 13, 21, 9, 26, 20, 3, 4, 33, 3, 5, 24, 4, 6, 31, 19, 31, 2, 16, 12, 4, 26, 15, 8, 15, 27, 17, 22]",1,1024,0,2
6,32,3.0,39,0.013565500034019351,"[29, 8, 22, 18, 11, 7, 34, 18, 13, 21, 9, 26, 20, 3, 4, 33, 3, 5, 24, 4, 6, 31, 19, 31, 2, 16, 12, 4, 26, 17, 14, 15, 27, 17, 22]",1,1024,0,2
7,64,2.0,72,0.021127099986188114,"[29, 8, 22, 18, 11, 7, 34, 33, 13, 21, 9, 26, 20, 3, 4, 33, 3, 5, 24, 4, 6, 31, 19, 31, 2, 16, 12, 4, 26, 17, 14, 15, 27, 17, 22]",1,1024,0,2
8,128,1.0,137,0.037415800034068525,"[29, 8, 22, 18, 11, 7, 34, 33, 13, 21, 9, 26, 20, 3, 4, 33, 3, 5, 24, 34, 6, 31, 19, 31, 2, 16, 12, 4, 26, 17, 14, 15, 27, 17, 22]",1,1024,0,2
9,256,0.0,181,0.04992750001838431,"[29, 8, 22, 18, 11, 7, 34, 33, 13, 21, 9, 26, 20, 3, 4, 33, 3, 5, 24, 34, 6, 15, 19, 31, 2, 16, 12, 4, 26, 17, 14, 15, 27, 17, 22]",1,1024,0,2
10,512,0.0,181,0.04992750001838431,"[29, 8, 22, 18, 11, 7, 34, 33, 13, 21, 9, 26, 20, 3, 4, 33, 3, 5, 24, 34, 6, 15, 19, 31, 2, 16, 12, 4, 26, 17, 14, 15, 27, 17, 22]",1,1024,0,2
11,1024,0.0,181,0.04992750001838431,"[29, 8, 22, 18, 11, 7, 34, 33, 13, 21, 9, 26, 20, 3, 4, 33, 3, 5, 24, 34, 6, 15, 19, 31, 2, 16, 12, 4, 26, 17, 14, 15, 27, 17, 22]",1,1024,0,2
0,0,11.0,0,0.00043219997314736247,"[24, 3, 8, 0, 21, 19, 10, 10, 21, 32, 20, 29, 14, 26, 17, 26, 22, 2, 2, 1, 26, 5, 33, 29, 24, 7, 33, 15, 20, 30, 21, 14, 28, 0, 0]",1,1024,0,3
1,1,11.0,1,0.0013954999740235507,"[24, 3, 8, 0, 21, 19, 10, 10, 21, 32, 20, 29, 14, 26, 17, 26, 22, 2, 2, 1, 26, 5, 33, 29, 24, 7, 33, 15, 20, 30, 21, 14, 28, 0, 0]",1,1024,0,3
2,2,11.0,2,0.00225789996329695,"[24, 3, 8, 0, 21, 19, 10, 10, 21, 32, 20, 29, 14, 26, 17, 26, 22, 2, 2, 1, 26, 5, 33, 29, 24, 7, 33, 15, 20, 30, 21, 14, 28, 0, 0]",1,1024,0,3
3,4,11.0,4,0.0032442999654449522,"[24, 3, 8, 0, 21, 19, 10, 10, 21, 32, 20, 29, 14, 26, 17, 26, 22, 2, 2, 1, 26, 5, 33, 29, 24, 7, 33, 15, 20, 30, 21, 14, 28, 0, 0]",1,1024,0,3
4,8,10.0,9,0.004773099964950234,"[24, 3, 8, 0, 21, 19, 10, 10, 21, 32, 20, 29, 14, 26, 17, 26, 22, 2, 2, 1, 26, 5, 33, 29, 24, 7, 33, 15, 20, 30, 21, 13, 28, 0, 0]",1,1024,0,3
5,16,7.0,19,0.008735999988857657,"[24, 3, 8, 0, 21, 19, 10, 10, 21, 32, 20, 29, 14, 26, 17, 26, 22, 2, 2, 1, 26, 5, 33, 29, 11, 7, 33, 15, 20, 30, 34, 13, 28, 0, 0]",1,1024,0,3
6,32,6.0,36,0.013103699951898307,"[24, 3, 8, 0, 21, 19, 10, 10, 25, 32, 20, 29, 14, 26, 17, 26, 22, 2, 2, 1, 26, 5, 33, 29, 11, 7, 33, 15, 20, 30, 34, 13, 28, 0, 0]",1,1024,0,3
7,64,4.0,70,0.020963999966625124,"[24, 3, 8, 0, 21, 19, 10, 31, 25, 32, 20, 29, 14, 26, 17, 26, 22, 2, 2, 1, 26, 5, 33, 29, 11, 7, 33, 15, 20, 30, 34, 13, 28, 0, 12]",1,1024,0,3
8,128,1.0,137,0.03870709997136146,"[24, 3, 8, 0, 21, 19, 10, 31, 25, 32, 20, 29, 14, 26, 17, 26, 22, 2, 30, 1, 18, 5, 15, 29, 11, 7, 33, 15, 20, 30, 34, 13, 28, 0, 12]",1,1024,0,3
9,256,0.0,167,0.048496499948669225,"[24, 3, 8, 0, 21, 19, 10, 31, 25, 32, 20, 29, 14, 26, 17, 26, 22, 2, 30, 1, 18, 5, 15, 29, 11, 7, 33, 15, 20, 30, 34, 13, 28, 19, 12]",1,1024,0,3
10,512,0.0,167,0.048496499948669225,"[24, 3, 8, 0, 21, 19, 10, 31, 25, 32, 20, 29, 14, 26, 17, 26, 22, 2, 30, 1, 18, 5, 15, 29, 11, 7, 33, 15, 20, 30, 34, 13, 28, 19, 12]",1,1024,0,3
11,1024,0.0,167,0.048496499948669225,"[24, 3, 8, 0, 21, 19, 10, 31, 25, 32, 20, 29, 14, 26, 17, 26, 22, 2, 30, 1, 18, 5, 15, 29, 11, 7, 33, 15, 20, 30, 34, 13, 28, 19, 12]",1,1024,0,3
0,0,15.0,0,0.0003978000022470951,"[5, 1, 23, 8, 9, 30, 3, 0, 21, 21, 9, 2, 30, 8, 2, 23, 32, 33, 32, 28, 3, 15, 34, 31, 17, 17, 25, 9, 12, 23, 30, 22, 3, 11, 23]",1,1024,0,4
1,1,14.0,2,0.0017414999892935157,"[5, 1, 23, 8, 9, 30, 8, 0, 21, 21, 9, 2, 30, 8, 2, 23, 32, 33, 32, 28, 3, 15, 34, 31, 17, 17, 25, 9, 12, 23, 30, 22, 3, 11, 23]",1,1024,0,4
2,2,13.0,4,0.0029186999890953302,"[5, 1, 23, 8, 9, 30, 8, 0, 21, 18, 9, 2, 30, 8, 2, 23, 32, 33, 32, 28, 3, 15, 34, 31, 17, 17, 25, 9, 12, 23, 30, 22, 3, 11, 23]",1,1024,0,4
3,4,13.0,6,0.00438399997074157,"[5, 1, 23, 8, 9, 30, 8, 0, 21, 18, 9, 2, 30, 8, 2, 23, 32, 33, 32, 28, 3, 15, 34, 31, 17, 17, 25, 9, 12, 23, 30, 22, 3, 11, 23]",1,1024,0,4
4,8,12.0,11,0.00745099998312071,"[5, 1, 23, 8, 12, 30, 8, 0, 21, 18, 9, 2, 30, 8, 2, 23, 32, 33, 32, 28, 3, 15, 34, 31, 17, 17, 25, 9, 12, 23, 30, 22, 3, 11, 23]",1,1024,0,4
5,16,9.0,21,0.011201300018001348,"[5, 1, 23, 4, 12, 30, 8, 0, 21, 18, 9, 2, 30, 8, 2, 13, 32, 33, 32, 28, 3, 15, 34, 31, 17, 17, 25, 9, 12, 23, 30, 22, 3, 11, 23]",1,1024,0,4
