,Iteration,Fitness,FEvals,Time,State,Population Size,Mutation Rate,max_iters,seed,problem_size
124,8,25.0,281,0.08301770000252873,"[10, 7, 19, 0, 7, 10, 23, 16, 2, 2, 12, 10, 21, 0, 2, 24, 3, 7, 10, 0, 10, 6, 7, 24, 0]",30,0.05,1024,10,25
125,16,29.0,532,0.12798870005644858,"[3, 7, 0, 0, 0, 10, 23, 1, 2, 2, 12, 10, 21, 0, 2, 24, 3, 2, 10, 0, 10, 6, 7, 24, 0]",30,0.05,1024,10,25
126,32,35.0,1029,0.20601710001938045,"[10, 7, 0, 0, 0, 10, 11, 1, 2, 2, 12, 10, 14, 0, 2, 6, 3, 2, 0, 0, 10, 6, 7, 24, 0]",30,0.05,1024,10,25
127,64,44.0,2024,0.3606152000138536,"[10, 2, 0, 0, 0, 10, 18, 3, 2, 2, 15, 10, 14, 0, 2, 6, 3, 2, 0, 0, 10, 6, 2, 24, 0]",30,0.05,1024,10,25
128,128,72.0,4016,0.6502731000073254,"[2, 2, 0, 0, 0, 2, 4, 3, 2, 2, 15, 0, 10, 0, 2, 6, 3, 2, 0, 0, 2, 6, 2, 2, 0]",30,0.05,1024,10,25
129,256,105.0,7992,1.2150423000566661,"[2, 2, 0, 0, 0, 2, 6, 2, 2, 2, 15, 0, 10, 0, 2, 6, 2, 2, 2, 0, 2, 6, 2, 2, 2]",30,0.05,1024,10,25
130,512,133.0,15933,2.4686570999911055,"[2, 2, 0, 0, 0, 2, 2, 2, 2, 2, 15, 0, 0, 2, 2, 6, 2, 2, 2, 0, 2, 0, 2, 2, 2]",30,0.05,1024,10,25
131,1024,220.0,31811,4.827028500032611,"[2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 21, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",30,0.05,1024,10,25
132,0,16.0,30,0.004116100026294589,"[9, 4, 15, 0, 17, 16, 17, 8, 9, 0, 10, 8, 22, 4, 19, 16, 4, 15, 11, 22, 24, 11, 1, 8, 4]",30,0.1,1024,10,25
133,1,18.0,62,0.01973820000421256,"[10, 4, 0, 21, 0, 10, 8, 17, 13, 3, 22, 0, 0, 6, 5, 15, 7, 20, 0, 0, 18, 2, 17, 6, 22]",30,0.1,1024,10,25
134,2,19.0,94,0.03618050005752593,"[3, 14, 14, 21, 10, 23, 11, 1, 2, 1, 23, 11, 14, 11, 4, 6, 23, 3, 13, 7, 2, 23, 16, 23, 1]",30,0.1,1024,10,25
135,4,25.0,157,0.0549243000568822,"[10, 7, 19, 0, 7, 10, 23, 16, 2, 2, 12, 10, 21, 0, 2, 24, 3, 7, 10, 0, 10, 6, 7, 24, 0]",30,0.1,1024,10,25
136,8,27.0,282,0.0817567000631243,"[0, 7, 16, 0, 7, 10, 23, 16, 2, 18, 15, 10, 21, 0, 2, 24, 21, 24, 10, 0, 10, 23, 7, 7, 0]",30,0.1,1024,10,25
137,16,35.0,534,0.12649639998562634,"[0, 7, 19, 0, 7, 10, 23, 16, 2, 0, 15, 10, 21, 0, 2, 6, 21, 7, 10, 0, 7, 11, 7, 7, 0]",30,0.1,1024,10,25
138,32,42.0,1035,0.20792000007349998,"[0, 7, 16, 0, 7, 10, 23, 16, 10, 0, 23, 10, 14, 0, 2, 24, 16, 7, 10, 0, 7, 23, 7, 7, 0]",30,0.1,1024,10,25
139,64,60.0,2034,0.35292430000845343,"[0, 7, 16, 0, 7, 10, 0, 7, 10, 0, 23, 10, 0, 0, 2, 6, 16, 7, 10, 0, 7, 7, 7, 7, 0]",30,0.1,1024,10,25
140,128,90.0,4024,0.6335926000028849,"[0, 7, 16, 0, 7, 7, 0, 7, 10, 7, 23, 0, 0, 0, 2, 7, 7, 7, 10, 0, 7, 7, 7, 7, 0]",30,0.1,1024,10,25
141,256,141.0,8001,1.2351704000029713,"[0, 7, 11, 0, 7, 7, 7, 7, 7, 7, 0, 0, 0, 0, 2, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7]",30,0.1,1024,10,25
142,512,231.0,15943,2.4032654999755323,"[0, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 0, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7]",30,0.1,1024,10,25
143,1024,253.0,25678,3.898501700023189,"[7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 0, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7]",30,0.1,1024,10,25
144,0,16.0,30,0.004842899972572923,"[9, 4, 15, 0, 17, 16, 17, 8, 9, 0, 10, 8, 22, 4, 19, 16, 4, 15, 11, 22, 24, 11, 1, 8, 4]",30,0.2,1024,10,25
145,1,18.0,62,0.02317369997035712,"[10, 4, 0, 21, 0, 10, 8, 17, 13, 3, 22, 0, 0, 6, 5, 15, 7, 20, 0, 0, 18, 2, 17, 6, 22]",30,0.2,1024,10,25
146,2,19.0,94,0.04001830006018281,"[3, 14, 14, 21, 10, 23, 11, 1, 2, 1, 23, 11, 14, 11, 4, 6, 23, 3, 13, 7, 2, 23, 16, 23, 1]",30,0.2,1024,10,25
147,4,23.0,157,0.06236980005633086,"[3, 14, 14, 21, 1, 23, 11, 6, 5, 9, 23, 11, 11, 11, 4, 8, 23, 8, 13, 14, 2, 23, 11, 23, 1]",30,0.2,1024,10,25
148,8,25.0,283,0.09055139997508377,"[10, 10, 19, 4, 10, 10, 8, 1, 13, 2, 15, 10, 15, 10, 5, 22, 23, 10, 13, 19, 5, 24, 19, 9, 16]",30,0.2,1024,10,25
149,16,37.0,535,0.14238550001755357,"[10, 10, 19, 23, 10, 10, 8, 1, 2, 9, 23, 10, 15, 10, 5, 22, 23, 10, 19, 19, 2, 23, 19, 23, 16]",30,0.2,1024,10,25
150,32,53.0,1040,0.2220274000428617,"[10, 10, 19, 23, 10, 10, 15, 1, 10, 19, 23, 10, 15, 10, 5, 2, 23, 10, 19, 19, 2, 10, 19, 23, 16]",30,0.2,1024,10,25
151,64,87.0,2043,0.38189890002831817,"[10, 10, 23, 23, 10, 10, 15, 2, 10, 10, 23, 10, 15, 10, 23, 2, 10, 10, 10, 19, 2, 10, 19, 10, 23]",30,0.2,1024,10,25
152,128,143.0,4038,0.6639256000053138,"[10, 10, 10, 10, 10, 10, 15, 23, 10, 10, 10, 10, 15, 10, 23, 10, 10, 10, 10, 23, 23, 10, 23, 10, 23]",30,0.2,1024,10,25
153,256,203.0,8012,1.3027063000481576,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 23, 10, 23, 10, 10, 10, 10, 23, 23, 10, 10, 10, 10]",30,0.2,1024,10,25
154,512,275.0,15952,2.475916099967435,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",30,0.2,1024,10,25
155,1024,275.0,17068,2.651056700036861,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",30,0.2,1024,10,25
156,0,16.0,30,0.0035500000230968,"[9, 4, 15, 0, 17, 16, 17, 8, 9, 0, 10, 8, 22, 4, 19, 16, 4, 15, 11, 22, 24, 11, 1, 8, 4]",30,0.5,1024,10,25
157,1,18.0,62,0.019390100031159818,"[10, 4, 0, 21, 0, 10, 8, 17, 13, 3, 22, 0, 0, 6, 5, 15, 7, 20, 0, 0, 18, 2, 17, 6, 22]",30,0.5,1024,10,25
158,2,22.0,94,0.037280900054611266,"[8, 10, 23, 1, 15, 12, 23, 23, 18, 8, 23, 16, 24, 10, 21, 6, 23, 3, 18, 19, 2, 21, 0, 23, 23]",30,0.5,1024,10,25
159,4,23.0,157,0.05800340010318905,"[3, 4, 0, 17, 0, 20, 11, 17, 13, 2, 2, 0, 0, 3, 5, 15, 7, 20, 0, 0, 18, 2, 17, 23, 22]",30,0.5,1024,10,25
160,8,44.0,285,0.08718320005573332,"[10, 10, 0, 0, 0, 10, 8, 17, 1, 2, 0, 0, 0, 3, 5, 6, 24, 3, 0, 0, 18, 14, 0, 4, 0]",30,0.5,1024,10,25
161,16,53.0,535,0.13373970007523894,"[10, 7, 0, 0, 0, 10, 8, 17, 1, 19, 0, 0, 0, 3, 5, 6, 24, 5, 0, 0, 18, 0, 0, 24, 0]",30,0.5,1024,10,25
162,32,79.0,1041,0.21369890007190406,"[10, 10, 0, 0, 0, 10, 8, 0, 1, 2, 0, 0, 0, 10, 5, 6, 0, 3, 0, 0, 18, 0, 0, 24, 0]",30,0.5,1024,10,25
163,64,146.0,2044,0.3676875000819564,"[10, 0, 0, 0, 0, 10, 11, 0, 1, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 10, 0, 0, 5, 0]",30,0.5,1024,10,25
164,128,165.0,4031,0.6657788000302389,"[10, 0, 0, 0, 0, 10, 23, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 10, 0, 0, 11, 0]",30,0.5,1024,10,25
165,256,257.0,8006,1.2510016000596806,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",30,0.5,1024,10,25
166,512,275.0,15943,2.40470220008865,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",30,0.5,1024,10,25
167,1024,275.0,16625,2.5172500000335276,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",30,0.5,1024,10,25
168,0,16.0,30,0.0035677000414580107,"[9, 4, 15, 0, 17, 16, 17, 8, 9, 0, 10, 8, 22, 4, 19, 16, 4, 15, 11, 22, 24, 11, 1, 8, 4]",30,0.75,1024,10,25
169,1,19.0,62,0.019545000046491623,"[3, 14, 23, 13, 22, 14, 17, 1, 2, 1, 1, 2, 12, 12, 18, 14, 2, 2, 18, 8, 21, 23, 17, 23, 17]",30,0.75,1024,10,25
170,2,22.0,94,0.04132019996177405,"[8, 10, 23, 1, 15, 12, 23, 23, 18, 8, 23, 16, 24, 10, 21, 6, 23, 3, 18, 19, 2, 21, 0, 23, 23]",30,0.75,1024,10,25
171,4,22.0,156,0.06308540003374219,"[8, 10, 23, 1, 15, 12, 23, 23, 18, 8, 23, 16, 24, 10, 21, 6, 23, 3, 18, 19, 2, 21, 0, 23, 23]",30,0.75,1024,10,25
172,8,27.0,281,0.09173969994299114,"[15, 4, 0, 21, 21, 12, 22, 0, 0, 23, 23, 16, 0, 24, 7, 15, 23, 20, 0, 0, 18, 2, 0, 9, 22]",30,0.75,1024,10,25
173,16,40.0,532,0.13965939998161048,"[8, 14, 0, 21, 22, 12, 23, 0, 0, 23, 23, 23, 0, 0, 21, 0, 23, 20, 13, 8, 7, 2, 0, 23, 23]",30,0.75,1024,10,25
174,32,63.0,1036,0.22848519997205585,"[18, 14, 23, 24, 22, 18, 23, 23, 0, 23, 23, 23, 0, 0, 21, 0, 23, 14, 0, 0, 2, 23, 0, 23, 23]",30,0.75,1024,10,25
175,64,115.0,2040,0.3907585999695584,"[12, 23, 23, 1, 0, 23, 23, 23, 0, 23, 23, 23, 1, 0, 23, 23, 23, 14, 23, 23, 2, 23, 0, 23, 23]",30,0.75,1024,10,25
176,128,197.0,4035,0.6776091000065207,"[23, 23, 23, 23, 0, 23, 23, 23, 0, 23, 23, 23, 23, 0, 23, 23, 23, 23, 23, 23, 23, 23, 0, 23, 23]",30,0.75,1024,10,25
177,256,240.0,8006,1.2666894999565557,"[23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 9, 23, 23, 0, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23]",30,0.75,1024,10,25
178,512,275.0,15944,2.4320124000078067,"[23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23]",30,0.75,1024,10,25
179,1024,275.0,20532,3.077559500001371,"[23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23]",30,0.75,1024,10,25
180,0,16.0,50,0.005731499986723065,"[9, 4, 15, 0, 17, 16, 17, 8, 9, 0, 10, 8, 22, 4, 19, 16, 4, 15, 11, 22, 24, 11, 1, 8, 4]",50,0.05,1024,10,25
181,1,18.0,102,0.024563400074839592,"[18, 18, 17, 16, 0, 5, 18, 0, 20, 19, 22, 19, 2, 18, 3, 18, 22, 10, 11, 16, 17, 9, 16, 9, 12]",50,0.05,1024,10,25
182,2,22.0,154,0.0558437000727281,"[10, 7, 24, 0, 16, 10, 23, 16, 12, 15, 15, 24, 15, 0, 7, 16, 16, 10, 9, 11, 24, 12, 8, 24, 0]",50,0.05,1024,10,25
183,4,22.0,256,0.08852460002526641,"[10, 7, 24, 0, 16, 10, 23, 16, 12, 15, 15, 24, 15, 0, 7, 16, 16, 10, 9, 11, 24, 12, 8, 24, 0]",50,0.05,1024,10,25
184,8,40.0,462,0.12982510006986558,"[18, 18, 24, 16, 16, 10, 18, 0, 20, 0, 21, 18, 7, 18, 5, 18, 23, 20, 18, 18, 17, 18, 8, 9, 0]",50,0.05,1024,10,25
185,16,53.0,875,0.20021410007029772,"[18, 18, 23, 16, 16, 10, 18, 0, 20, 15, 21, 18, 2, 18, 7, 18, 10, 10, 18, 18, 10, 18, 16, 9, 18]",50,0.05,1024,10,25
186,32,59.0,1695,0.3368461000500247,"[18, 18, 9, 16, 16, 10, 18, 16, 20, 0, 0, 18, 2, 18, 5, 18, 16, 10, 18, 18, 10, 18, 16, 9, 18]",50,0.05,1024,10,25
187,64,99.0,3332,0.5699776000110433,"[18, 18, 9, 16, 16, 10, 18, 18, 18, 18, 0, 18, 2, 18, 18, 18, 16, 10, 18, 18, 10, 18, 16, 9, 18]",50,0.05,1024,10,25
188,128,122.0,6601,1.0277315999846905,"[18, 18, 9, 16, 16, 16, 18, 18, 18, 18, 18, 18, 2, 18, 18, 18, 18, 10, 18, 18, 10, 18, 16, 9, 18]",50,0.05,1024,10,25
189,256,128.0,13131,1.9504419000586495,"[18, 18, 9, 16, 16, 16, 18, 18, 18, 18, 18, 18, 16, 18, 18, 18, 18, 10, 18, 18, 10, 18, 16, 16, 18]",50,0.05,1024,10,25
190,512,178.0,26193,3.7579745000693947,"[18, 18, 16, 16, 18, 16, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 10, 18, 18, 18, 18, 16, 18, 18]",50,0.05,1024,10,25
191,1024,212.0,45321,6.494368000072427,"[18, 18, 18, 16, 18, 16, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 12, 18, 18, 18, 18, 18, 18, 18]",50,0.05,1024,10,25
192,0,16.0,50,0.0063859999645501375,"[9, 4, 15, 0, 17, 16, 17, 8, 9, 0, 10, 8, 22, 4, 19, 16, 4, 15, 11, 22, 24, 11, 1, 8, 4]",50,0.1,1024,10,25
193,1,18.0,102,0.027192199951969087,"[18, 18, 17, 16, 0, 5, 18, 0, 20, 19, 22, 19, 2, 18, 3, 18, 22, 10, 11, 16, 17, 9, 16, 9, 12]",50,0.1,1024,10,25
194,2,22.0,154,0.04808869992848486,"[10, 7, 24, 0, 16, 10, 23, 16, 12, 15, 15, 24, 15, 0, 7, 16, 16, 10, 9, 11, 24, 12, 8, 24, 0]",50,0.1,1024,10,25
195,4,27.0,257,0.07646419992670417,"[7, 10, 17, 20, 0, 5, 24, 0, 20, 9, 22, 0, 0, 18, 5, 18, 7, 18, 0, 0, 18, 3, 18, 6, 22]",50,0.1,1024,10,25
196,8,35.0,463,0.12253099994268268,"[18, 10, 17, 20, 0, 16, 24, 0, 20, 9, 22, 0, 0, 0, 7, 18, 7, 18, 0, 0, 10, 9, 7, 24, 0]",50,0.1,1024,10,25
197,16,48.0,876,0.19052579998970032,"[18, 10, 0, 20, 0, 16, 24, 0, 20, 9, 22, 0, 0, 0, 7, 0, 7, 18, 0, 0, 17, 3, 7, 24, 0]",50,0.1,1024,10,25
198,32,72.0,1701,0.3160967000294477,"[18, 5, 0, 0, 0, 10, 18, 0, 20, 9, 20, 0, 0, 0, 5, 0, 18, 18, 0, 0, 18, 20, 18, 9, 0]",50,0.1,1024,10,25
199,64,92.0,3340,0.5624309999402612,"[18, 18, 0, 0, 0, 0, 0, 0, 20, 9, 20, 0, 0, 0, 5, 0, 18, 18, 0, 0, 18, 9, 18, 9, 0]",50,0.1,1024,10,25
200,128,147.0,6610,1.061328599927947,"[18, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 18, 18, 0, 0, 18, 9, 0, 0, 0]",50,0.1,1024,10,25
201,256,176.0,13141,2.031972600030713,"[18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 18, 0, 0, 0, 18, 7, 0, 0, 0]",50,0.1,1024,10,25
202,512,230.0,26200,3.8794101999374107,"[18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0]",50,0.1,1024,10,25
203,1024,230.0,26914,4.000190999940969,"[18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0]",50,0.1,1024,10,25
204,0,16.0,50,0.006894799997098744,"[9, 4, 15, 0, 17, 16, 17, 8, 9, 0, 10, 8, 22, 4, 19, 16, 4, 15, 11, 22, 24, 11, 1, 8, 4]",50,0.2,1024,10,25
205,1,22.0,102,0.03038909996394068,"[15, 15, 24, 9, 7, 9, 20, 15, 24, 15, 20, 12, 7, 21, 7, 16, 23, 20, 9, 18, 24, 21, 7, 9, 1]",50,0.2,1024,10,25
206,2,22.0,153,0.0918497999664396,"[15, 15, 24, 9, 7, 9, 20, 15, 24, 15, 20, 12, 7, 21, 7, 16, 23, 20, 9, 18, 24, 21, 7, 9, 1]",50,0.2,1024,10,25
207,4,26.0,256,0.12573740002699196,"[18, 18, 0, 7, 0, 5, 18, 18, 5, 19, 22, 19, 4, 18, 3, 18, 3, 10, 11, 3, 17, 9, 3, 9, 10]",50,0.2,1024,10,25
208,8,40.0,462,0.16649819992017,"[18, 18, 0, 9, 0, 5, 18, 18, 5, 19, 22, 19, 4, 18, 18, 18, 10, 20, 11, 3, 17, 18, 18, 9, 10]",50,0.2,1024,10,25
209,16,63.0,875,0.24581509991548955,"[18, 18, 0, 9, 0, 5, 18, 18, 0, 3, 22, 18, 0, 18, 18, 18, 21, 10, 10, 3, 18, 18, 18, 9, 10]",50,0.2,1024,10,25
210,32,101.0,1697,0.3742760999593884,"[18, 18, 0, 9, 0, 10, 18, 18, 0, 18, 21, 18, 0, 18, 18, 18, 18, 10, 10, 0, 18, 18, 18, 6, 18]",50,0.2,1024,10,25
211,64,117.0,3333,0.6194845999125391,"[18, 18, 0, 18, 0, 10, 18, 18, 0, 18, 9, 18, 0, 18, 18, 18, 18, 10, 0, 0, 18, 18, 18, 9, 18]",50,0.2,1024,10,25
212,128,153.0,6602,1.1016861000098288,"[18, 18, 0, 18, 0, 0, 18, 18, 18, 18, 9, 18, 0, 18, 18, 18, 18, 10, 18, 0, 18, 18, 18, 18, 18]",50,0.2,1024,10,25
213,256,252.0,13140,2.0865269999485463,"[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 0, 18, 18, 18, 18, 18, 18, 18]",50,0.2,1024,10,25
214,512,275.0,26197,3.9502932999748737,"[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18]",50,0.2,1024,10,25
215,1024,275.0,28237,4.261460599955171,"[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18]",50,0.2,1024,10,25
216,0,16.0,50,0.006161400000564754,"[9, 4, 15, 0, 17, 16, 17, 8, 9, 0, 10, 8, 22, 4, 19, 16, 4, 15, 11, 22, 24, 11, 1, 8, 4]",50,0.5,1024,10,25
217,1,22.0,102,0.0287505000596866,"[23, 4, 0, 3, 22, 12, 8, 4, 23, 3, 22, 0, 0, 6, 7, 0, 20, 7, 10, 0, 8, 16, 17, 7, 0]",50,0.5,1024,10,25
218,2,22.0,153,0.05234490009024739,"[23, 4, 0, 3, 22, 12, 8, 4, 23, 3, 22, 0, 0, 6, 7, 0, 20, 7, 10, 0, 8, 16, 17, 7, 0]",50,0.5,1024,10,25
219,4,23.0,256,0.09799780009780079,"[23, 4, 0, 3, 16, 21, 8, 0, 23, 19, 14, 0, 0, 18, 7, 18, 20, 7, 18, 0, 8, 16, 17, 17, 0]",50,0.5,1024,10,25
220,8,26.0,461,0.14356750005390495,"[3, 5, 0, 1, 16, 5, 18, 0, 20, 19, 1, 0, 0, 0, 21, 14, 20, 20, 10, 0, 17, 9, 16, 17, 0]",50,0.5,1024,10,25
221,16,76.0,875,0.20498949999455363,"[0, 23, 0, 0, 0, 21, 1, 0, 0, 11, 22, 0, 0, 0, 24, 0, 0, 3, 10, 0, 17, 16, 16, 7, 0]",50,0.5,1024,10,25
222,32,91.0,1695,0.31333290005568415,"[0, 18, 0, 0, 0, 21, 18, 0, 0, 0, 22, 0, 0, 0, 24, 0, 0, 7, 10, 0, 17, 10, 16, 7, 0]",50,0.5,1024,10,25
223,64,137.0,3339,0.5189299000194296,"[0, 0, 0, 0, 0, 5, 18, 0, 0, 0, 18, 0, 0, 0, 18, 0, 0, 0, 5, 0, 17, 5, 0, 7, 0]",50,0.5,1024,10,25
224,128,219.0,6612,0.9680146001046523,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 5, 0, 5, 0]",50,0.5,1024,10,25
225,256,275.0,13143,1.9503413999918848,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",50,0.5,1024,10,25
226,512,275.0,20385,3.0247644000919536,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",50,0.5,1024,10,25
227,1024,275.0,20385,3.0247644000919536,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",50,0.5,1024,10,25
228,0,16.0,50,0.007746200077235699,"[9, 4, 15, 0, 17, 16, 17, 8, 9, 0, 10, 8, 22, 4, 19, 16, 4, 15, 11, 22, 24, 11, 1, 8, 4]",50,0.75,1024,10,25
229,1,21.0,102,0.0312613999703899,"[18, 18, 17, 16, 0, 16, 18, 0, 20, 19, 22, 19, 2, 18, 3, 18, 22, 10, 11, 16, 17, 9, 16, 9, 12]",50,0.75,1024,10,25
230,2,21.0,153,0.05719710001721978,"[18, 18, 17, 16, 0, 16, 18, 0, 20, 19, 22, 19, 2, 18, 3, 18, 22, 10, 11, 16, 17, 9, 16, 9, 12]",50,0.75,1024,10,25
231,4,22.0,256,0.08811080001760274,"[22, 18, 24, 5, 11, 7, 18, 15, 12, 8, 8, 24, 18, 1, 21, 16, 16, 21, 18, 18, 18, 12, 8, 15, 13]",50,0.75,1024,10,25
232,8,28.0,461,0.14409239997621626,"[10, 11, 12, 17, 2, 0, 12, 21, 23, 12, 14, 15, 10, 12, 5, 9, 12, 24, 7, 7, 12, 24, 12, 12, 2]",50,0.75,1024,10,25
233,16,40.0,873,0.2298535000300035,"[16, 18, 1, 0, 0, 16, 12, 21, 12, 12, 20, 18, 23, 12, 21, 18, 12, 24, 18, 18, 12, 2, 12, 23, 12]",50,0.75,1024,10,25
234,32,81.0,1697,0.3664171000709757,"[18, 18, 22, 17, 8, 18, 18, 15, 12, 12, 20, 18, 18, 18, 18, 18, 4, 18, 18, 18, 12, 12, 12, 12, 12]",50,0.75,1024,10,25
235,64,128.0,3339,0.6166240000165999,"[18, 18, 12, 12, 18, 18, 18, 12, 12, 12, 20, 18, 18, 12, 18, 18, 18, 18, 18, 18, 12, 12, 12, 12, 12]",50,0.75,1024,10,25
236,128,217.0,6620,1.1151271000271663,"[18, 18, 18, 18, 18, 18, 18, 12, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 12, 18, 18, 12, 18]",50,0.75,1024,10,25
237,256,275.0,13153,2.1032087000785396,"[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18]",50,0.75,1024,10,25
238,512,275.0,18661,2.952859300072305,"[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18]",50,0.75,1024,10,25
239,1024,275.0,18661,2.952859300072305,"[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18]",50,0.75,1024,10,25
0,0,8.0,5,0.0013062000507488847,"[12, 8, 9, 11, 5, 15, 0, 16, 1, 12, 7, 6, 25, 20, 18, 20, 11, 28, 29, 14, 4, 23, 23, 30, 32, 22, 13, 9, 7, 22, 1, 0, 17, 8, 24]",5,0.05,1024,1,35
1,1,14.0,12,0.00350860005710274,"[17, 7, 24, 10, 28, 20, 32, 12, 1, 30, 24, 18, 33, 2, 28, 34, 10, 32, 18, 22, 6, 2, 7, 15, 5, 17, 20, 22, 13, 33, 20, 10, 32, 25, 21]",5,0.05,1024,1,35
2,2,14.0,18,0.005389300058595836,"[17, 7, 24, 10, 28, 20, 32, 12, 1, 30, 24, 18, 33, 2, 28, 34, 10, 32, 18, 22, 6, 2, 7, 15, 5, 17, 20, 22, 13, 33, 20, 10, 32, 25, 21]",5,0.05,1024,1,35
3,4,15.0,31,0.009387099999003112,"[32, 19, 30, 14, 3, 6, 21, 3, 4, 24, 12, 26, 25, 18, 21, 13, 4, 25, 34, 23, 7, 26, 3, 22, 14, 3, 23, 27, 19, 8, 32, 34, 10, 32, 15]",5,0.05,1024,1,35
4,8,17.0,56,0.01530800003092736,"[32, 19, 25, 14, 3, 20, 21, 3, 4, 24, 12, 26, 25, 18, 28, 13, 10, 25, 34, 23, 16, 26, 3, 22, 14, 3, 23, 27, 19, 8, 32, 10, 10, 32, 15]",5,0.05,1024,1,35
5,16,17.0,104,0.025867599993944168,"[32, 19, 25, 14, 3, 20, 21, 3, 4, 24, 12, 26, 25, 18, 28, 13, 10, 25, 34, 23, 16, 26, 3, 22, 14, 3, 23, 27, 19, 8, 32, 10, 10, 32, 15]",5,0.05,1024,1,35
6,32,17.0,200,0.046716999961063266,"[32, 19, 25, 14, 3, 20, 21, 3, 4, 24, 12, 26, 25, 18, 28, 13, 10, 25, 34, 23, 16, 26, 3, 22, 14, 3, 23, 27, 19, 8, 32, 10, 10, 32, 15]",5,0.05,1024,1,35
7,64,20.0,394,0.09146899997722358,"[32, 19, 25, 14, 3, 32, 21, 3, 4, 24, 12, 26, 25, 18, 28, 13, 10, 25, 34, 23, 16, 26, 3, 22, 14, 3, 23, 27, 19, 8, 32, 10, 10, 32, 14]",5,0.05,1024,1,35
